# Domain: 07-jobs-audit-data-security
# Step: high-signal-log-scan
# Started: 2026-09-12T06:33:17-04:00
# Command: docker compose logs --since=60m aminra-backend arq-worker keycloak 2>&1 | grep -Ei 'traceback|exception|error|failed|fatal|database not available|secret|token' || true

keycloak-1        | 2026-09-12 16:34:16,659 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="38acfe95-d9d7-454f-8bcc-577e872cc812", ipAddress="42.114.212.145", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="cb-demo@demo.aminra.vn"
keycloak-1        | 2026-09-12 17:07:30,927 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:32,449 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:34,030 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:35,646 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:37,364 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:39,125 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:40,694 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:42,367 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:42,545 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:44,106 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:45,580 WARN  [org.keycloak.events] (executor-thread-1) type="REFRESH_TOKEN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="null", ipAddress="172.19.0.1", error="invalid_token", reason="Invalid refresh token", grant_type="refresh_token", client_auth_method="client-secret"
keycloak-1        | 2026-09-12 17:07:45,781 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:47,408 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:49,104 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:50,653 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:52,279 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:53,738 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="null", ipAddress="172.19.0.1", error="user_not_found", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="noone@nowhere.com"
keycloak-1        | 2026-09-12 17:07:53,998 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:55,421 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:07:56,917 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:34,753 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:36,201 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:37,805 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:39,473 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:40,976 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:42,615 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:44,158 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:45,796 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:47,333 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:48,893 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:50,614 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:52,133 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:53,722 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:55,320 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:56,907 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:08:58,429 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:00,073 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:01,500 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:03,131 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:04,637 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:06,141 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:07,642 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:09,169 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:10,664 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:12,146 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:13,622 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:15,267 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:16,732 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:18,302 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:19,948 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:21,514 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:23,065 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:24,533 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:26,071 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:27,718 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:29,385 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:30,854 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:32,365 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:09:34,273 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:17,078 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="9c74ed52-4567-457d-aaf8-96bb1cdeafcf", realmName="aminra", clientId="aminra-frontend", userId="38acfe95-d9d7-454f-8bcc-577e872cc812", ipAddress="42.114.212.145", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="cb-demo@demo.aminra.vn"
keycloak-1        | 2026-09-12 17:14:28,937 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:30,604 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:32,217 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:33,717 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:35,777 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:37,335 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
keycloak-1        | 2026-09-12 17:14:38,962 WARN  [org.keycloak.events] (executor-thread-1) type="LOGIN_ERROR", realmId="c3b0afc1-00df-4bb9-9fc5-3993c36e4310", realmName="master", clientId="admin-cli", userId="cca9a083-f0d9-4d45-a72d-f088a087c8c2", ipAddress="172.19.0.1", error="invalid_user_credentials", auth_method="openid-connect", grant_type="password", client_auth_method="client-secret", username="admin"
